code,name,price,category,brand,cpu1,cpu2,cpu3,ram,disk,vga1,vga2,screen1,screen2,design,size,release,rating,img,full_name
220042001733,Laptop,21990000, Laptop , MSI ,Ryzen 5,5600H,3.3GHz,8 GB,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 2TB)",Card rời,RX 5500M 4GB,"15.6""",Full HD (1920 x 1080),Vỏ nhựa,Dài 359 mm - Rộng 259 mm - Dày 24.95 mm - Nặng 2.35 kg,Dài 359 mm - Rộng 259 mm - Dày 24.95 mm - Nặng 2.35 kg,2.0,https://cdn.tgdd.vn/Products/Images/44/264029/Slider/vi-vn-msi-gaming-bravo-15-b5dd-r5-279vn-3.jpg,"Laptop  MSI  Ryzen 5 5600H 3.3GHz 8 GB Card rời RX 5500M 4GB 15.6"" Full HD (1920 x 1080)"
220042001791,Laptop,21890000, Laptop , Surface ,i5,1035G4,1.1GHz,8 GB,128 GB SSD M2 PCIe,Card tích hợp,Intel Iris Plus,"12.3""",2K,Kim loại Magie,Dài 201 mm - Rộng 292 mm - Dày 8.5 mm - Nặng 0.775 kg,Dài 201 mm - Rộng 292 mm - Dày 8.5 mm - Nặng 0.775 kg,0.0,https://cdn.tgdd.vn/Products/Images/44/266904/Slider/vi-vn-surface-pro-7-i5-vdv00001-3.jpg,"Laptop  Surface  i5 1035G4 1.1GHz 8 GB Card tích hợp Intel Iris Plus 12.3"" 2K"
220042001790,Surface,21790000, Laptop , Surface ,i5,1035G1,1.00 GHz,8 GB,256 GB SSD NVMe PCIe,Card tích hợp,Intel UHD,"12.4""",1536 x 1024 (148 PPI),Vỏ nhựa - nắp lưng bằng kim loại,Dài 278.18 mm - Rộng 205.67 mm - Dày 15.69 mm - Nặng 1.11 kg,Dài 278.18 mm - Rộng 205.67 mm - Dày 15.69 mm - Nặng 1.11 kg,0.0,https://cdn.tgdd.vn/Products/Images/44/266903/Slider/vi-vn-surface-go-i5-thj00001-3.jpg,"Surface  Surface  i5 1035G1 1.00 GHz 8 GB Card tích hợp Intel UHD 12.4"" 1536 x 1024 (148 PPI)"
220042001916,Laptop,22990000, Laptop , Asus ,i5,1135G7,2.4GHz,8 GB,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1TB)",Card rời,MX350 2GB,"15.6""",Full HD (1920 x 1080),Vỏ kim loại,Dài 359.8 mm - Rộng 233.8 mm - Dày 16.1 mm - Nặng 1.8 kg,Dài 359.8 mm - Rộng 233.8 mm - Dày 16.1 mm - Nặng 1.8 kg,0.0,//cdn.tgdd.vn/Products/Images/44/273249/asus-vivobook-s533eq-i5-bn441w-3.jpg,"Laptop  Asus  i5 1135G7 2.4GHz 8 GB Card rời MX350 2GB 15.6"" Full HD (1920 x 1080)"
220042001762,Laptop,22490000, Laptop , MSI ,i7,1195G7,2.9GHz,8 GB,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 2TB)",Card tích hợp,Intel Iris Xe,"14""",Full HD (1920 x 1080),Vỏ kim loại,Dài 319 mm - Rộng 219 mm - Dày 16.9 mm - Nặng 1.3 kg,Dài 319 mm - Rộng 219 mm - Dày 16.9 mm - Nặng 1.3 kg,5.0,https://cdn.tgdd.vn/Products/Images/44/265449/Slider/vi-vn-msi-modern-14-b11mou-i7-618vn-3.jpg,"Laptop  MSI  i7 1195G7 2.9GHz 8 GB Card tích hợp Intel Iris Xe 14"" Full HD (1920 x 1080)"
220042001836,Laptop,22490000, Laptop , HP ,i7,1165G7,2.8GHz,8 GB,512 GB SSD NVMe PCIe,Card tích hợp,Intel Iris Xe,"14""",Full HD (1920 x 1080),Dài 325 mm - Rộng 216.6 mm - Dày 17 mm - Nặng 1.41 kg,2021,2021,4.0,https://cdn.tgdd.vn/Products/Images/44/269458/Slider/vi-vn-hp-pavilion-14-dv0534tu-i7-4p5g3pa-3.jpg,"Laptop  HP  i7 1165G7 2.8GHz 8 GB Card tích hợp Intel Iris Xe 14"" Full HD (1920 x 1080)"
220042001678,Laptop,22090000, Laptop , MSI ,i7,1195G7,2.9GHz,8 GB,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 2TB)",Card tích hợp,Intel Iris Xe,"14""",Full HD (1920 x 1080),Vỏ kim loại,Dài 319 mm - Rộng 219 mm - Dày 16.9 mm - Nặng 1.3 kg,Dài 319 mm - Rộng 219 mm - Dày 16.9 mm - Nặng 1.3 kg,3.8,https://cdn.tgdd.vn/Products/Images/44/257358/Slider/vi-vn-msi-modern-14-b11mou-i7-847vn-3.jpg,"Laptop  MSI  i7 1195G7 2.9GHz 8 GB Card tích hợp Intel Iris Xe 14"" Full HD (1920 x 1080)"
220042001367,Laptop,20990000, Laptop , Asus ,i5,10300H,2.5GHz,8 GB,512 GB SSD NVMe PCIe,Card rời,GTX 1650 4GB,"15.6""",Full HD (1920 x 1080),Vỏ nhựa - nắp lưng bằng kim loại,Dài 359 mm - Rộng 256 mm - Dày 24.9 mm - Nặng 2.3 kg,Dài 359 mm - Rộng 256 mm - Dày 24.9 mm - Nặng 2.3 kg,3.9,https://cdn.tgdd.vn/Products/Images/44/236022/Slider/asus-uf-gaming-fx506lh-i5-hn002t-130321-0711591.jpg,"Laptop  Asus  i5 10300H 2.5GHz 8 GB Card rời GTX 1650 4GB 15.6"" Full HD (1920 x 1080)"
220042001837,Laptop,21990000, Laptop , Acer ,Ryzen 5,5500U,2.1GHz,8 GB,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1TB)",Card rời,GTX 1650 4GB,"15.6""",Full HD (1920 x 1080),Vỏ nhựa,Dài 363.4 mm - Rộng 254.5 mm - Dày 22.9 mm - Nặng 2.1 kg,Dài 363.4 mm - Rộng 254.5 mm - Dày 22.9 mm - Nặng 2.1 kg,5.0,https://cdn.tgdd.vn/Products/Images/44/269533/Slider/vi-vn-acer-aspire-7-gaming-a715-42g-r05g-r5-nhqaysv007-3.jpg,"Laptop  Acer  Ryzen 5 5500U 2.1GHz 8 GB Card rời GTX 1650 4GB 15.6"" Full HD (1920 x 1080)"
220042001885,Laptop,21990000, Laptop , Acer ,i5,10300H,2.5GHz,8 GB,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1TB)",Card rời,GTX 1650 4GB,"15.6""",Full HD (1920 x 1080),Vỏ nhựa,Dài 363.4 mm - Rộng 254.5 mm - Dày 22.9 mm - Nặng 2.1 kg,Dài 363.4 mm - Rộng 254.5 mm - Dày 22.9 mm - Nặng 2.1 kg,0.0,//cdn.tgdd.vn/Products/Images/44/271042/acer-aspire-7-gaming-a715-75g-58u4-i5-nhq97sv004-3.jpg,"Laptop  Acer  i5 10300H 2.5GHz 8 GB Card rời GTX 1650 4GB 15.6"" Full HD (1920 x 1080)"
220042001469,Laptop,20790000, Laptop , Asus ,i5,1135G7,2.4GHz,8 GB,512 GB SSD NVMe PCIe,Card rời,MX330 2GB,"15.6""",Full HD (1920 x 1080),Dài 359 mm - Rộng 235 mm - Dày 17.9 mm - Nặng 1.8 kg,2020,2020,2.9,https://cdn.tgdd.vn/Products/Images/44/246072/Slider/vi-vn-asus-vivobook-a515ep-i5-bn334-4.jpg,"Laptop  Asus  i5 1135G7 2.4GHz 8 GB Card rời MX330 2GB 15.6"" Full HD (1920 x 1080)"
220042001802,Laptop,20990000, Laptop , MSI ,i5,10500H,2.5GHz,8 GB,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 2TB)",Card rời,GTX 1650 Max-Q 4GB,"15.6""",Full HD (1920 x 1080),Vỏ nhựa - nắp lưng bằng kim loại,Dài 359 mm - Rộng 254 mm - Dày 21.7 mm - Nặng 1.86 kg,Dài 359 mm - Rộng 254 mm - Dày 21.7 mm - Nặng 1.86 kg,0.0,https://cdn.tgdd.vn/Products/Images/44/268636/Slider/vi-vn-msi-gaming-gf63-thin-10sc-i5-805vn-3.jpg,"Laptop  MSI  i5 10500H 2.5GHz 8 GB Card rời GTX 1650 Max-Q 4GB 15.6"" Full HD (1920 x 1080)"
220042001759,Laptop,21390000, Laptop , Lenovo ,i5,1135G7,2.4GHz,8 GB,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1TB (2280) / 512GB (2242))",Card tích hợp,Intel Iris Xe,"15.6""",Full HD (1920 x 1080),Dài 357 mm - Rộng 235 mm - Dày 18.9 mm - Nặng 1.7 kg,2021,2021,0.0,https://cdn.tgdd.vn/Products/Images/44/265447/Slider/vi-vn-lenovo-thinkbook-15-g2-itl-i5-20ve00unvn-3.jpg,"Laptop  Lenovo  i5 1135G7 2.4GHz 8 GB Card tích hợp Intel Iris Xe 15.6"" Full HD (1920 x 1080)"
220042001870,Laptop,20990000, Laptop , HP ,i5,1135G7,2.4GHz,8 GB,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1TB)",Card tích hợp,Intel Iris Xe,"14""",Full HD (1920 x 1080),Vỏ nhựa - chiếu nghỉ tay bằng kim loại,Dài 322 mm - Rộng 209 mm - Dày 20.6 mm - Nặng 1.525 kg,Dài 322 mm - Rộng 209 mm - Dày 20.6 mm - Nặng 1.525 kg,5.0,//cdn.tgdd.vn/Products/Images/44/270393/hp-pavilion-x360-14-dy0076tu-i5-46l94pa-3.jpg,"Laptop  HP  i5 1135G7 2.4GHz 8 GB Card tích hợp Intel Iris Xe 14"" Full HD (1920 x 1080)"
220042001855,Laptop,20990000, Laptop , HP ,i5,1135G7,2.4GHz,8 GB,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1TB)",Card tích hợp,Intel Iris Xe,"14""",Full HD (1920 x 1080),Vỏ nhựa - chiếu nghỉ tay bằng kim loại,Dài 321.9 mm - Rộng 213.9 mm - Dày 19.9 mm - Nặng 1.38 kg,Dài 321.9 mm - Rộng 213.9 mm - Dày 19.9 mm - Nặng 1.38 kg,0.0,https://cdn.tgdd.vn/Products/Images/44/270093/Slider/vi-vn-hp-probook-440-g8-i5-51x10pa-3.jpg,"Laptop  HP  i5 1135G7 2.4GHz 8 GB Card tích hợp Intel Iris Xe 14"" Full HD (1920 x 1080)"
220042001615,Laptop,20790000, Laptop , Asus ,i5,1135G7,2.4GHz,8 GB,512 GB SSD NVMe PCIe,Card rời,MX330 2GB,"15.6""",Full HD (1920 x 1080),Dài 359 mm - Rộng 235 mm - Dày 17.9 mm - Nặng 1.8 kg,2021,2021,4.3,https://cdn.tgdd.vn/Products/Images/44/252400/Slider/vi-vn-asus-vivobook-a515ep-i5-bn544t-3.jpg,"Laptop  Asus  i5 1135G7 2.4GHz 8 GB Card rời MX330 2GB 15.6"" Full HD (1920 x 1080)"
220042001707,Laptop,20990000, Laptop , Dell ,i5,1135G7,2.4GHz,8 GB,512 GB SSD NVMe PCIe,Card tích hợp,Intel Iris Xe,"15.6""",Full HD (1920 x 1080),Dài 358.5 mm - Rộng 235.5 mm - Dày 18.9 mm - Nặng 1.69 kg,2021,2021,3.2,https://cdn.tgdd.vn/Products/Images/44/260325/Slider/vi-vn-dell-vostro-3510-i5-7t2yc1-3.jpg,"Laptop  Dell  i5 1135G7 2.4GHz 8 GB Card tích hợp Intel Iris Xe 15.6"" Full HD (1920 x 1080)"
220042001833,Laptop,20990000, Laptop , Dell ,i5,1135G7,2.4GHz,8 GB,512 GB SSD NVMe PCIe,Card tích hợp,Intel Iris Xe,"15.6""",Full HD (1920 x 1080),Dài 358.5 mm - Rộng 235.5 mm - Dày 18.9 mm - Nặng 1.69 kg,2021,2021,5.0,https://cdn.tgdd.vn/Products/Images/44/269310/Slider/vi-vn-dell-vostro-3510-i5-7t2yc2-3.jpg,"Laptop  Dell  i5 1135G7 2.4GHz 8 GB Card tích hợp Intel Iris Xe 15.6"" Full HD (1920 x 1080)"
220042001630,Laptop,20990000, Laptop , HP ,i5,1135G7,2.4GHz,8 GB,512 GB SSD NVMe PCIe,Card rời,MX450 2GB,"15.6""",Full HD (1920 x 1080),Dài 360.2 mm - Rộng 234 mm - Dày 17.9 mm - Nặng 1.677 kg,2021,2021,4.3,https://cdn.tgdd.vn/Products/Images/44/253150/Slider/vi-vn-hp-pavilion-15-eg0505tx-i5-46m03pav-3.jpg,"Laptop  HP  i5 1135G7 2.4GHz 8 GB Card rời MX450 2GB 15.6"" Full HD (1920 x 1080)"
220042001883,Laptop,20490000, Laptop , Asus ,i5,1135G7,2.4GHz,8 GB,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1TB)",Card tích hợp,Intel Iris Xe,"15.6""",Full HD (1920 x 1080),Vỏ nhựa - chiếu nghỉ tay bằng kim loại,Dài 358 mm - Rộng 236.5 mm - Dày 19.4 mm - Nặng 1.73 kg,Dài 358 mm - Rộng 236.5 mm - Dày 19.4 mm - Nặng 1.73 kg,5.0,https://cdn.tgdd.vn/Products/Images/44/270923/Slider/vi-vn-asus-expertbook-b1500ceae-i5-bq2234w-03.jpg,"Laptop  Asus  i5 1135G7 2.4GHz 8 GB Card tích hợp Intel Iris Xe 15.6"" Full HD (1920 x 1080)"
220042001886,Laptop,19990000, Laptop , Acer ,i5,1135G7,2.4GHz,8 GB,1 TB SSD M.2 PCIe,Card tích hợp,Intel Iris Xe,"14""",Full HD (1920 x 1080),Vỏ nhựa - nắp lưng bằng kim loại,Dài 328 mm - Rộng 223 mm - Dày 17.95 mm - Nặng 1.46 kg,Dài 328 mm - Rộng 223 mm - Dày 17.95 mm - Nặng 1.46 kg,0.0,//cdn.tgdd.vn/Products/Images/44/271043/acer-aspire-a514-54-511g-i5-nxa28sv009-3.jpg,"Laptop  Acer  i5 1135G7 2.4GHz 8 GB Card tích hợp Intel Iris Xe 14"" Full HD (1920 x 1080)"
220042001479,Laptop,19990000, Laptop , Acer ,i5,1135G7,2.4GHz,8 GB,1 TB SSD M.2 PCIe,Card tích hợp,Intel Iris Xe,"14""",Full HD (1920 x 1080),Dài 328 mm - Rộng 223 mm - Dày 17.95 mm - Nặng 1.46 kg,2021,2021,3.4,https://cdn.tgdd.vn/Products/Images/44/247242/Slider/vi-vn-acer-aspire-a514-54-53t8-i5-nxa2asv006-2.jpg,"Laptop  Acer  i5 1135G7 2.4GHz 8 GB Card tích hợp Intel Iris Xe 14"" Full HD (1920 x 1080)"
220042001705,Laptop,19990000, Laptop , Asus ,i5,1135G7,2.4GHz,8 GB,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1TB)",Card tích hợp,Intel Iris Xe,"15.6""",Full HD (1920 x 1080) OLED,Dài 359 mm - Rộng 235 mm - Dày 17.9 mm - Nặng 1.8 kg,2021,2021,4.5,https://cdn.tgdd.vn/Products/Images/44/260297/Slider/vi-vn-asus-vivobook-a515ea-oled-i5-l12032w-3.jpg,"Laptop  Asus  i5 1135G7 2.4GHz 8 GB Card tích hợp Intel Iris Xe 15.6"" Full HD (1920 x 1080) OLED"
220042001385,Laptop,20390000, Laptop , Lenovo ,i5,1135G7,2.4GHz,8 GB,512 GB SSD NVMe PCIe,Card tích hợp,Intel Iris Xe,"14""",Full HD (1920 x 1080),Dài 323 mm - Rộng 218 mm - Dày 17.9 mm - Nặng 1.4 kg,2020,2020,2.9,https://cdn.tgdd.vn/Products/Images/44/236960/Slider/q2-800x444.jpg,"Laptop  Lenovo  i5 1135G7 2.4GHz 8 GB Card tích hợp Intel Iris Xe 14"" Full HD (1920 x 1080)"
220042001765,Laptop,19990000, Laptop , Dell ,i5,1135G7,2.4GHz,4 GB,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 2TB (2280) / 1TB (2230))",Card tích hợp,Intel Iris Xe,"15.6""",Full HD (1920 x 1080),Dài 358.5 mm - Rộng 235.5 mm - Dày 18.9 mm - Nặng 1.7 kg,2021,2021,4.0,https://cdn.tgdd.vn/Products/Images/44/265469/Slider/vi-vn-dell-inspiron-15-3511-i5-p112f001dbl-3.jpg,"Laptop  Dell  i5 1135G7 2.4GHz 4 GB Card tích hợp Intel Iris Xe 15.6"" Full HD (1920 x 1080)"
220042001817,Laptop,19790000, Laptop , HP ,i5,1135G7,2.4GHz,8 GB,512 GB SSD NVMe PCIe,Card tích hợp,Intel Iris Xe,"14""",Full HD (1920 x 1080),Dài 325 mm - Rộng 216.6 mm - Dày 17 mm - Nặng 1.41 kg,2021,2021,5.0,https://cdn.tgdd.vn/Products/Images/44/269044/Slider/vi-vn-hp-pavilion-14-dv0535tu-i5-4p5g4pa-win11-3.jpg,"Laptop  HP  i5 1135G7 2.4GHz 8 GB Card tích hợp Intel Iris Xe 14"" Full HD (1920 x 1080)"
220042001882,Laptop,19990000, Laptop , Asus ,i5,1135G7,2.4GHz,8 GB,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1TB)",Card tích hợp,Intel Iris Xe,"14""",Full HD (1920 x 1080),Vỏ nhựa - nắp lưng bằng kim loại,Dài 323.4 mm - Rộng 215.6 mm - Dày 19.2 mm - Nặng 1.45 kg,Dài 323.4 mm - Rộng 215.6 mm - Dày 19.2 mm - Nặng 1.45 kg,0.0,https://cdn.tgdd.vn/Products/Images/44/270933/Slider/vi-vn-asus-expertbook-b1400ceae-i5-eb3182w-03.jpg,"Laptop  Asus  i5 1135G7 2.4GHz 8 GB Card tích hợp Intel Iris Xe 14"" Full HD (1920 x 1080)"
220042001880,Laptop,20590000, Laptop , Asus ,i5,1135G7,2.4GHz,8 GB,512 GB SSD NVMe PCIe,Card tích hợp,Intel Iris Xe,"15.6""",Full HD (1920 x 1080),Vỏ kim loại,Dài 359.8 mm - Rộng 233.8 mm - Dày 16.1 mm - Nặng 1.8 kg,Dài 359.8 mm - Rộng 233.8 mm - Dày 16.1 mm - Nặng 1.8 kg,0.0,//cdn.tgdd.vn/Products/Images/44/270921/asus-vivobook-s533ea-i5-bn462w-3.jpg,"Laptop  Asus  i5 1135G7 2.4GHz 8 GB Card tích hợp Intel Iris Xe 15.6"" Full HD (1920 x 1080)"
220042001881,Laptop,19890000, Laptop , Asus ,i5,1135G7,2.4GHz,8 GB,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1TB)",Card tích hợp,Intel Iris Xe,"14""",Full HD (1920 x 1080),Vỏ nhựa - nắp lưng bằng kim loại,Dài 323.4 mm - Rộng 215.6 mm - Dày 19.2 mm - Nặng 1.45 kg,Dài 323.4 mm - Rộng 215.6 mm - Dày 19.2 mm - Nặng 1.45 kg,0.0,https://cdn.tgdd.vn/Products/Images/44/270922/Slider/vi-vn-asus-expertbook-b1400ceae-i5-ek4035t-03.jpg,"Laptop  Asus  i5 1135G7 2.4GHz 8 GB Card tích hợp Intel Iris Xe 14"" Full HD (1920 x 1080)"
220042001713,Laptop,20290000, Laptop , HP ,i7,1165G7,2.8GHz,8 GB,512 GB SSD NVMe PCIe,Card tích hợp,Intel Iris Xe,"15.6""",Full HD (1920 x 1080),Dài 358.5 mm - Rộng 242 mm - Dày 18 mm - Nặng 1.592 kg,2021,2021,3.7,https://cdn.tgdd.vn/Products/Images/44/260472/Slider/vi-vn-hp-15s-fq2556tu-i7-1165g7-46m24pa-3.jpg,"Laptop  HP  i7 1165G7 2.8GHz 8 GB Card tích hợp Intel Iris Xe 15.6"" Full HD (1920 x 1080)"
220042001812,Laptop,19990000, Laptop , Acer ,Ryzen 5,5500U,2.1GHz,8 GB,"256 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1TB)",Card rời,GTX 1650 4GB,"15.6""",Full HD (1920 x 1080),Vỏ nhựa,Dài 363.4 mm - Rộng 254.5 mm - Dày 22.9 mm - Nặng 2.1 kg,Dài 363.4 mm - Rộng 254.5 mm - Dày 22.9 mm - Nặng 2.1 kg,3.3,https://cdn.tgdd.vn/Products/Images/44/268775/Slider/vi-vn-acer-aspire-7-gaming-a715-42g-r4xx-r5-nhqaysv008-3.jpg,"Laptop  Acer  Ryzen 5 5500U 2.1GHz 8 GB Card rời GTX 1650 4GB 15.6"" Full HD (1920 x 1080)"
220042001895,Laptop,20090000, Laptop , Asus ,i5,1135G7,2.4GHz,8 GB,512 GB SSD NVMe PCIe,Card tích hợp,Intel Iris Xe,"14""",Full HD (1920 x 1080),Vỏ nhựa - nắp lưng bằng kim loại,Dài 324 mm - Rộng 220 mm - Dày 18.7 mm - Nặng 1.5 kg,Dài 324 mm - Rộng 220 mm - Dày 18.7 mm - Nặng 1.5 kg,0.0,//cdn.tgdd.vn/Products/Images/44/271549/asus-vivobook-tp470ea-i5-ec347w-3.jpg,"Laptop  Asus  i5 1135G7 2.4GHz 8 GB Card tích hợp Intel Iris Xe 14"" Full HD (1920 x 1080)"
220042001351,Laptop,18990000, Laptop , Dell ,i5,1135G7,2.4GHz,4 GB,512 GB SSD NVMe PCIe,Card tích hợp,Intel Iris Xe,"15.6""",Full HD (1920 x 1080),Dài 363.96 mm - Rộng 249 mm - Dày 19.9 mm - Nặng 1.96 kg,2020,2020,2.7,https://cdn.tgdd.vn/Products/Images/44/235542/Slider/dell-inspiron-3501-i5-n3501b-040321-0843464.jpg,"Laptop  Dell  i5 1135G7 2.4GHz 4 GB Card tích hợp Intel Iris Xe 15.6"" Full HD (1920 x 1080)"
220042001726,Laptop,19990000, Laptop , MSI ,Ryzen 7,5700U,1.8GHz,8 GB,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 2TB)",Card tích hợp,Radeon,"15.6""",Full HD (1920 x 1080),Nắp lưng và chiếu nghỉ tay bằng kim loại,Dài 356.8 mm - Rộng 233.7 mm - Dày 18.9 mm - Nặng 1.6 kg,Dài 356.8 mm - Rộng 233.7 mm - Dày 18.9 mm - Nặng 1.6 kg,5.0,https://cdn.tgdd.vn/Products/Images/44/263792/Slider/vi-vn-msi-modern-15-a5m-r7-237vn-3.jpg,"Laptop  MSI  Ryzen 7 5700U 1.8GHz 8 GB Card tích hợp Radeon 15.6"" Full HD (1920 x 1080)"
220042001917,Laptop,20990000, Laptop , Asus ,i7,1165G7,2.8GHz,8 GB,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1TB)",Card tích hợp,Intel Iris Xe,"15.6""",Full HD (1920 x 1080),Dài 360 mm - Rộng 235 mm - Dày 19.9 mm - Nặng 1.8 kg,2021,2021,0.0,//cdn.tgdd.vn/Products/Images/44/273248/asus-vivobook-x515ea-i7-ej1918w-3.jpg,"Laptop  Asus  i7 1165G7 2.8GHz 8 GB Card tích hợp Intel Iris Xe 15.6"" Full HD (1920 x 1080)"
220042001397,Laptop,20090000, Laptop , Asus ,i5,1135G7,2.4GHz,8 GB,512 GB SSD NVMe PCIe,Card tích hợp,Intel Iris Xe,"14""",Full HD (1920 x 1080),Vỏ nhựa - nắp lưng bằng kim loại,Dài 324 mm - Rộng 220 mm - Dày 18.7 mm - Nặng 1.5 kg,Dài 324 mm - Rộng 220 mm - Dày 18.7 mm - Nặng 1.5 kg,0.0,https://cdn.tgdd.vn/Products/Images/44/238023/Slider/vi-vn-asus-vivobook-flip-tp470ea-i5-ec029t-2.jpg,"Laptop  Asus  i5 1135G7 2.4GHz 8 GB Card tích hợp Intel Iris Xe 14"" Full HD (1920 x 1080)"
220042001831,Laptop,19490000, Laptop , Dell ,Ryzen 5,3450U,2.1GHz,8 GB,256 GB SSD NVMe PCIe,Card tích hợp,Radeon,"15.6""",Full HD (1920 x 1080),Dài 358.5 mm - Rộng 235.5 mm - Dày 18.9 mm - Nặng 1.81 kg,2021,2021,0.0,https://cdn.tgdd.vn/Products/Images/44/269307/Slider/vi-vn-dell-inspiron-15-3515-r5-g6gr72-3.jpg,"Laptop  Dell  Ryzen 5 3450U 2.1GHz 8 GB Card tích hợp Radeon 15.6"" Full HD (1920 x 1080)"
220042001775,Laptop,18890000, Laptop , Dell ,i5,1135G7,2.4GHz,8 GB,"256 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1TB)",Card tích hợp,Intel Iris Xe,"14""",Full HD (1920 x 1080),Dài 328.7 mm - Rộng 239.5 mm - Dày 19.9 mm - Nặng 1.64 kg,2021,2021,0.0,https://cdn.tgdd.vn/Products/Images/44/266085/Slider/vi-vn-dell-vostro-3400-i5-70270645-3.jpg,"Laptop  Dell  i5 1135G7 2.4GHz 8 GB Card tích hợp Intel Iris Xe 14"" Full HD (1920 x 1080)"
220042001611,Laptop,18890000, Laptop , Dell ,i5,1135G7,2.4GHz,8 GB,256 GB SSD NVMe PCIe,Card tích hợp,Intel Iris Xe,"14""",Full HD (1920 x 1080),Dài 328.7 mm - Rộng 239.5 mm - Dày 19.9 mm - Nặng 1.64 kg,2021,2021,3.3,https://cdn.tgdd.vn/Products/Images/44/252238/Slider/vi-vn-dell-vostro-3400-i5-70253900-3.jpg,"Laptop  Dell  i5 1135G7 2.4GHz 8 GB Card tích hợp Intel Iris Xe 14"" Full HD (1920 x 1080)"
220042001594,Laptop,19090000, Laptop , MSI ,i5,1155G7,2.5GHz,8 GB,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 2TB)",Card tích hợp,Intel Iris Xe,"15.6""",Full HD (1920 x 1080),Vỏ kim loại,Dài 356.8 mm - Rộng 233.75 mm - Dày 16.9 mm - Nặng 1.6 kg,Dài 356.8 mm - Rộng 233.75 mm - Dày 16.9 mm - Nặng 1.6 kg,4.3,https://cdn.tgdd.vn/Products/Images/44/251675/Slider/vi-vn-msi-modern-15-a11mu-i5-680vn-3.jpg,"Laptop  MSI  i5 1155G7 2.5GHz 8 GB Card tích hợp Intel Iris Xe 15.6"" Full HD (1920 x 1080)"
220042001851,Laptop,18990000, Laptop , HP ,i5,1155G7,2.5GHz,8 GB,512 GB SSD NVMe PCIe,Card tích hợp,Intel Iris Xe,"14""",Full HD (1920 x 1080),Dài 325 mm - Rộng 216.6 mm - Dày 17 mm - Nặng 1.41 kg,2021,2021,4.5,//cdn.tgdd.vn/Products/Images/44/270101/hp-pavilion-14-dv1031tu-i5-5z9u0pa-5.jpg,"Laptop  HP  i5 1155G7 2.5GHz 8 GB Card tích hợp Intel Iris Xe 14"" Full HD (1920 x 1080)"
220042001868,Laptop,18990000, Laptop , HP ,i5,1135G7,2.4GHz,8 GB,512 GB SSD NVMe PCIe,Card tích hợp,Intel Iris Xe,"15.6""",Full HD (1920 x 1080),Dài 360.2 mm - Rộng 234 mm - Dày 17.9 mm - Nặng 1.677 kg,2021,2021,0.0,,"Laptop  HP  i5 1135G7 2.4GHz 8 GB Card tích hợp Intel Iris Xe 15.6"" Full HD (1920 x 1080)"
220042001867,Laptop,19690000, Laptop , HP ,i7,1165G7,2.8GHz,8 GB,512 GB SSD NVMe PCIe,Card tích hợp,Intel Iris Xe,"15.6""",HD (1366 x 768),Dài 358.5 mm - Rộng 242 mm - Dày 18 mm - Nặng 1.592 kg,2021,2021,4.5,//cdn.tgdd.vn/Products/Images/44/270157/hp-15s-du3589tu-i7-63p85pa-3-1.jpg,"Laptop  HP  i7 1165G7 2.8GHz 8 GB Card tích hợp Intel Iris Xe 15.6"" HD (1366 x 768)"
220042001447,Laptop,18190000, Laptop , HP ,i5,1135G7,2.4GHz,8 GB,512 GB SSD NVMe PCIe,Card tích hợp,Intel Iris Xe,"15.6""",Full HD (1920 x 1080),Dài 358.5 mm - Rộng 242 mm - Dày 18 mm - Nặng 1.592 kg,2020,2020,3.5,https://cdn.tgdd.vn/Products/Images/44/242627/Slider/vi-vn-hp-15s-fq2559tu-i5-46m27pa-2.jpg,"Laptop  HP  i5 1135G7 2.4GHz 8 GB Card tích hợp Intel Iris Xe 15.6"" Full HD (1920 x 1080)"
