code,name,price,category,brand,cpu1,cpu2,cpu3,ram,oCung,cardManHinh1,cardManHinh2,manHinh1,manHinh2,congKetNoi1,congKetNoi2,thietKe,kichThuoc,thoiGianRaMat,rating,full_name
220042001822, Laptop,16990000, Laptop , Acer ,i5,1035G1,1.00 GHz,8 GB,512 GB SSD NVMe PCIe,Card rời,MX330 2GB,"15.6""",Full HD (1920 x 1080),2 x USB 3.2,HDMI,Dài 363.4 mm - Rộng 250.5 mm - Dày 19.95 mm - Nặng 1.9 kg,2021,2021,0," Laptop  Acer  i5 1035G1 1.00 GHz 8 GB 512 GB SSD NVMe PCIe Card rời MX330 2GB 15.6"" Full HD (1920 x 1080)"
220042001823, Laptop,16990000, Laptop , Acer ,i5,1135G7,2.4GHz,8 GB,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1TB)",Card tích hợp,Intel Iris Xe,"15.6""",Full HD (1920 x 1080),2 x USB 3.2,HDMI,Dài 363.4 mm - Rộng 238.4 mm - Dày 19.9 mm - Nặng 1.7 kg,2021,2021,0," Laptop  Acer  i5 1135G7 2.4GHz 8 GB 512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1TB) Card tích hợp Intel Iris Xe 15.6"" Full HD (1920 x 1080)"
220042001869, Laptop,16790000, Laptop , HP ,i3,1125G4,2GHz,4 GB,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1TB)",Card tích hợp,Intel UHD,"14""",Full HD (1920 x 1080),"1x USB 3.1 Gen 1 Type-C (support Power Delivery, DisplayPort, HP Sleep and Charge)",2 x USB 3.1,Vỏ nhựa - nắp lưng bằng kim loại,Dài 322 mm - Rộng 209 mm - Dày 20.6 mm - Nặng 1.525 kg,Dài 322 mm - Rộng 209 mm - Dày 20.6 mm - Nặng 1.525 kg,0," Laptop  HP  i3 1125G4 2GHz 4 GB 512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1TB) Card tích hợp Intel UHD 14"" Full HD (1920 x 1080)"
220042001727, Laptop,16490000, Laptop , Asus ,i3,1115G4,3GHz,8 GB,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1TB)",Card tích hợp,Intel UHD,"15.6""",Full HD (1920 x 1080),1 x USB 3.2,2 x USB 2.0,Dài 359 mm - Rộng 235 mm - Dày 17.9 mm - Nặng 1.8 kg,2021,2021,4.4," Laptop  Asus  i3 1115G4 3GHz 8 GB 512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1TB) Card tích hợp Intel UHD 15.6"" Full HD (1920 x 1080)"
220042001450, Laptop,15990000, Laptop , Asus ,i3,1115G4,3GHz,4 GB,512 GB SSD NVMe PCIe,Card tích hợp,Intel UHD,"14""",Full HD (1920 x 1080),1 x USB 3.2,HDMI,Vỏ nhựa - nắp lưng bằng kim loại,Dài 324 mm - Rộng 220 mm - Dày 18.7 mm - Nặng 1.5 kg,Dài 324 mm - Rộng 220 mm - Dày 18.7 mm - Nặng 1.5 kg,0," Laptop  Asus  i3 1115G4 3GHz 4 GB 512 GB SSD NVMe PCIe Card tích hợp Intel UHD 14"" Full HD (1920 x 1080)"
220042001722, Laptop,15990000, Laptop , Dell ,i3,1115G4,3GHz,8 GB,"256 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 2TB (2280) / 1TB (2230))",Card tích hợp,Intel UHD,"15.6""",Full HD (1920 x 1080),2 x USB 3.2,HDMI,Dài 358.5 mm - Rộng 235.5 mm - Dày 17.5 mm - Nặng 1.69 kg,2021,2021,0," Laptop  Dell  i3 1115G4 3GHz 8 GB 256 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 2TB (2280) / 1TB (2230)) Card tích hợp Intel UHD 15.6"" Full HD (1920 x 1080)"
220042001795, Laptop,15990000, Laptop , Asus ,i3,1125G4,2GHz,8 GB,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1TB)",Card tích hợp,Intel UHD,"14""",Full HD (1920 x 1080),3 x USB 2.0,HDMI,Dài 324 mm - Rộng 215 mm - Dày 17.9 mm - Nặng 1.4 kg,2021,2021,0," Laptop  Asus  i3 1125G4 2GHz 8 GB 512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1TB) Card tích hợp Intel UHD 14"" Full HD (1920 x 1080)"
220042001711, Laptop,15890000, Laptop , Dell ,i3,1115G4,3GHz,8 GB,"256 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1TB)",Card tích hợp,Intel UHD,"14""",Full HD (1920 x 1080),2 x USB 3.2,HDMI,Dài 328.7 mm - Rộng 239.5 mm - Dày 19.9 mm - Nặng 1.64 kg,2021,2021,5," Laptop  Dell  i3 1115G4 3GHz 8 GB 256 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1TB) Card tích hợp Intel UHD 14"" Full HD (1920 x 1080)"
220042001807, Laptop,15890000, Laptop , HP ,i3,1125G4,2GHz,4 GB,"256 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1TB)",Card tích hợp,Intel UHD,"14""",Full HD (1920 x 1080),"1x USB 3.1 Gen 1 Type-C (support Power Delivery, DisplayPort, HP Sleep and Charge)",2 x USB 3.1,Vỏ nhựa - nắp lưng bằng kim loại,Dài 322 mm - Rộng 209 mm - Dày 20.6 mm - Nặng 1.525 kg,Dài 322 mm - Rộng 209 mm - Dày 20.6 mm - Nặng 1.525 kg,0," Laptop  HP  i3 1125G4 2GHz 4 GB 256 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1TB) Card tích hợp Intel UHD 14"" Full HD (1920 x 1080)"
220042001857, Laptop,15490000, Laptop , Chuwi ,i5,8259U,2.30 GHz,16 GB,512 GB SSD NVMe PCIe,Card tích hợp,Intel Iris Plus Graphics 655,"14""",2.2K (2240x1400),Jack tai nghe 3.5 mm,USB 3.0,Vỏ kim loại,Dài 310 mm - Rộng 229.5 mm - Dày 20.6 mm - Nặng 1.5 kg,Dài 310 mm - Rộng 229.5 mm - Dày 20.6 mm - Nặng 1.5 kg,0," Laptop  Chuwi  i5 8259U 2.30 GHz 16 GB 512 GB SSD NVMe PCIe Card tích hợp Intel Iris Plus Graphics 655 14"" 2.2K (2240x1400)"
220042001621, Laptop,12490000, Laptop , HP ,i3,10110U,2.1GHz,4 GB,256 GB SSD NVMe PCIe,Card tích hợp,Intel UHD,"15.6""",HD (1366 x 768),2x SuperSpeed USB A,HDMI,Dài 358.5 mm - Rộng 242 mm - Dày 19.9 mm - Nặng 1.78 kg,2021,2021,0," Laptop  HP  i3 10110U 2.1GHz 4 GB 256 GB SSD NVMe PCIe Card tích hợp Intel UHD 15.6"" HD (1366 x 768)"
220042001602, Laptop,11890000, Laptop , HP ,i3,1005G1,1.2GHz,4 GB,"256 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1TB)",Card tích hợp,Intel UHD,"14""",HD (1366 x 768),2x SuperSpeed USB A,HDMI,Dài 324 mm - Rộng 225.9 mm - Dày 19.9 mm - Nặng 1.47 kg,2021,2021,0," Laptop  HP  i3 1005G1 1.2GHz 4 GB 256 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1TB) Card tích hợp Intel UHD 14"" HD (1366 x 768)"
220042001750, Laptop,10990000, Laptop , HP ,Pentium,N5030,1.1GHz,4 GB,"256 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1TB)",Card tích hợp,Intel UHD 605,"14""",HD (1366 x 768),2x SuperSpeed USB A,HDMI,Dài 324 mm - Rộng 225.9 mm - Dày 19.9 mm - Nặng 1.47 kg,2021,2021,0," Laptop  HP  Pentium N5030 1.1GHz 4 GB 256 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1TB) Card tích hợp Intel UHD 605 14"" HD (1366 x 768)"
220042001753, Laptop,10990000, Laptop , Acer ,Pentium,N5030,1.1GHz,4 GB,256 GB SSD NVMe PCIe,Card tích hợp,Intel UHD 605,"11.6""",HD (1366 x 768),2 x USB 3.2,HDMI,Dài 295 mm - Rộng 215 mm - Dày 20.99 mm - Nặng 1.4 kg,2021,2021,0," Laptop  Acer  Pentium N5030 1.1GHz 4 GB 256 GB SSD NVMe PCIe Card tích hợp Intel UHD 605 11.6"" HD (1366 x 768)"
220042001778, Laptop,10490000, Laptop , Asus ,Pentium,N6000,1.1GHz,4 GB,128GB eMMC,Card tích hợp,Intel UHD,"11.6""",HD (1366 x 768),1 x USB 3.2,HDMI,Vỏ nhựa,Dài 294.6 mm - Rộng 204.9 mm - Dày 20 mm - Nặng 1.4 kg,Dài 294.6 mm - Rộng 204.9 mm - Dày 20 mm - Nặng 1.4 kg,0," Laptop  Asus  Pentium N6000 1.1GHz 4 GB 128GB eMMC Card tích hợp Intel UHD 11.6"" HD (1366 x 768)"
220042001744, Laptop,10290000, Laptop , Acer ,Pentium,N6000,1.1GHz,4 GB,512 GB SSD NVMe PCIe,Card tích hợp,Intel UHD,"14""",HD (1366 x 768),2 x USB 3.2,HDMI,Dài 328 mm - Rộng 236 mm - Dày 19.9 mm - Nặng 1.45 kg,2021,2021,0," Laptop  Acer  Pentium N6000 1.1GHz 4 GB 512 GB SSD NVMe PCIe Card tích hợp Intel UHD 14"" HD (1366 x 768)"
220042001859, Laptop,9990000, Laptop , Chuwi ,Celeron,J4125,2GHz,8 GB,256 GB SSD NVMe PCIe,Card tích hợp,Intel UHD 600,13 inch,2K (2160 x 1440),Jack tai nghe 3.5 mm,USB 3.0,Vỏ kim loại,Dài 289 mm - Rộng 219 mm - Dày 17.75 mm - Nặng 1.34 kg,Dài 289 mm - Rộng 219 mm - Dày 17.75 mm - Nặng 1.34 kg,0, Laptop  Chuwi  Celeron J4125 2GHz 8 GB 256 GB SSD NVMe PCIe Card tích hợp Intel UHD 600 13 inch 2K (2160 x 1440)
220042001766, Laptop,8990000, Laptop , Itel ,Celeron,N4020,1.1GHz,4 GB,256 GB SSD M.2 SATA 3 (Có thể tháo ra lắp thanh khác tối đa 1TB),Card tích hợp,Intel UHD 600,"14""",HD (1366 x 768),2 x USB 3.0,HDMI,Dài 336.2 mm - Rộng 223 mm - Dày 19.9 mm - Nặng 1.4 kg,2021,2021,0," Laptop  Itel  Celeron N4020 1.1GHz 4 GB 256 GB SSD M.2 SATA 3 (Có thể tháo ra lắp thanh khác tối đa 1TB) Card tích hợp Intel UHD 600 14"" HD (1366 x 768)"
220042001717, Laptop,8690000, Laptop , Asus ,Celeron,N4020,1.1GHz,4 GB,256 GB SSD NVMe PCIe,Card tích hợp,Intel UHD 600,"15.6""",HD (1366 x 768),1 x USB 3.2,2 x USB 2.0,Dài 360.2 mm - Rộng 234.9 mm - Dày 19.9 mm - Nặng 1.8 kg,2021,2021,4.3," Laptop  Asus  Celeron N4020 1.1GHz 4 GB 256 GB SSD NVMe PCIe Card tích hợp Intel UHD 600 15.6"" HD (1366 x 768)"
220042001858, Laptop,8590000, Laptop , Chuwi ,Celeron,N4020,1.1GHz,8 GB,256 SSD GB M2,Card tích hợp,Intel UHD 600,14.1 inch,Full HD (1920 x 1080),Jack tai nghe 3.5 mm,Mini HDMI,Vỏ nhựa,Dài 332 mm - Rộng 214 mm - Dày 21.3 mm - Nặng 1.39 kg,Dài 332 mm - Rộng 214 mm - Dày 21.3 mm - Nặng 1.39 kg,0, Laptop  Chuwi  Celeron N4020 1.1GHz 8 GB 256 SSD GB M2 Card tích hợp Intel UHD 600 14.1 inch Full HD (1920 x 1080)
220042001890, Laptop,0, Laptop , Lenovo ,Ryzen 5,5600H,3.3GHz,16 GB,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1TB)",Card tích hợp,Radeon,"14""",2.2K (2240x1400),1 x USB 3.2,1 x USB 3.2 (Always on),Vỏ kim loại,Dài 312 mm - Rộng 216 mm - Dày 17.6 mm - Nặng 1.4 kg,Dài 312 mm - Rộng 216 mm - Dày 17.6 mm - Nặng 1.4 kg,0," Laptop  Lenovo  Ryzen 5 5600H 3.3GHz 16 GB 512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1TB) Card tích hợp Radeon 14"" 2.2K (2240x1400)"
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
